College Name,Subject,Topics Covered
Delhi Technological University,Power Electronic Systems,". . Solid State Power Devices, Principle of operation of SCR, dynamic characteristic of SCR during turn ON and turn OFF, parameters of SCR, dv/dt and di/dt protection, snubber circuit, commutation circuits, Principle of operation ofMOSFET, their operating characteristics. . Single-phase Converter, Half wave converter, -pulse midpoint converter, half controlled and fully controlled bridge converters, input current and output voltage waveforms, effect of load and source impedance, expressions for input power factor, displacement factor, harmonic factor and output voltage, effect of free-wheeling diode, triggering circuits.Three-phase Converter, Half wave, full wave, . AC-AC Converters, Principle of operation of cycloconverter, waveforms, control technique, Introduction of matrix converter. . DC-DC Converters, Principle of operation of single quadrant chopper, continuous and discontinuous modes of operation, Voltage and current commutation, design of commutating components, Introduction to SMPS. Inverters, Voltage source and current source inverters, Principle of operation of single-phase half bridge and full bridge voltage source inverters, voltage and current waveforms, Three-phase bridge inverter, and modes of operation, voltage and current waveforms with star and delta connected RL load, Voltage and frequency control of inverters, PWM techniques-single pulse, multiple pulse, selective harmonic elimination, sinusoidal PWM. . Applications, FACTS Technology, Reactive power control in power systems, transmission system compensation, static series and shunt compensation, static shunt and series compensators- SVC, STATCOM, SSSC and their working principles and characteristics. Combined series-shunt compensators –UPFC and its applications and characteristic.VSC-HVDC Systems, Principles and applications10"
Delhi Technological University,Electrical Machines and Power  Systems,". Transformers, constructional features, types, Special constructional features – cruciform and multiple stepped cores, cooling methodology, conservators, breather, Buchholz relay, voltage, current and impedance relationships, equivalent circuits andphasor diagrams at load and full load conditions, voltage regulation, losses and efficiency, all day efficiency, auto transformer and equivalent circuit, parallel operation and load sharing. Asynchronous machines, General constructional features of poly phase asynchronous motors, concept of rotating magnetic field, principle of operation, phasor diagram, Equivalent circuit, torque and power equations, torque-slip characteristics, losses and efficiency. Synchronous machines, General constructional features, armature winding, emf equation, effect of distribution and pitch factor, flux and mmf relationship, non-salient pole machine, equivalent circuit, determination of equivalent circuit parameters by open and short circuit tests, voltage regulation using synchronous impedance method, power angle characteristics Single line diagram of power system, brief description of power system elements, synchronous machine, transformer, transmission line, bus bar, circuit breaker and isolator. Supply System, different kinds of supply system and their comparison, choice of transmission voltage. Transmission Lines, configurations, types of conductors, resistance of line, skin effect IT- Transmission lines, Calculation of inductance and capacitance of single phase, three phase, single circuit and double circuit, transmission lines, representation and performance of short, medium and long transmission lines, Ferranti effect, surge impedance loading."
Delhi Technological University,Instrumentation Systems,". Transducers-I, Definition, advantages of electrical transducers, classification, characteristics, factors affecting the choice of transducers, strain gauges, resistance thermometer, thermistors, thermocouples, RVDT8 Transducers-II, Capacitive, piezoelectric, Hall effect and opto electronic transducers. measurement of motion, force, pressure, temperature flow and liquid level. Telemetry, General telemetry system, land line & radio frequency telemetering system, transmission channels and media, receiver & transmitter. Data Acquisition System, A/D and D/A converters, analog data acquisition system, digital data acquisition system, modern digital data acquisition system and signal conditioning. Display Devices and RecordersDisplay devices, storage oscilloscope, spectrum analyzer, digital recorders.RecentDevelopments, Introduction to virtual and intelligent instrumentation, fibre optic transducers, smart sensors, smart transmitters, process instrumentation diagrams. Programmable Logic Controllers, Evolution of PLC-sequential and programmable controllers, architecture and programming of PLC, relay logic and ladder logic, functional blocks, communication networks for PLC, field bus, profi-bus, mod-bus"
Delhi Technological University,Utilization of Electrical Energy,". . Illumination, Definition, - Luminous flux, solid angle, luminous intensity, illumination, luminous efficiency, depreciation factor, coefficient of utilization, space to height ratio, reflection factor, glare, shadow, lux. Nature of light, visibility spectrum curve of relative sensitivity of human eye and wave length of light, Review of laws of illumination, Different types of lighting sources and their use in domestic, street and industrial lighting, Energy considerations. LED’s and their driving circuits. Electric Heating, Advantages of electrical heating, Heating methods, Resistance heating – direct and indirect resistance heating, properties of resistance heating elements, Induction heating, principle of core type and coreless induction furnace, Electric arc heating, direct and indirect arc heating, construction, working and applications of arc furnace, Dielectric heating, applications in various industrial fields, Infra-red heating and its applications, Microwave heating08 . Electric Welding, Introduction to electric welding, Welding methods, Principles of resistance welding, types – spot, projection seam and butt welding and welding equipment used, Principle of arc production, electric arc welding, characteristics of arc, Design of Power supply and welding control circuit, comparison between AC and DC arc welding, welding control. . Electrolytic Processes, Need of electro-deposition laws of electrolysis, process of electro-deposition - clearing, operation, deposition of metals, polishing, buffing equipment and accessories for electroplating factors affecting electro-deposition, principle of galvanizing and its applications, anodising and its applications, electroplating on non-conducting materials, manufacture of chemicals by electrolytic process, electrolysis for water purification08 . Refrigeration and Air Conditioning and Water Coolers, Principle of air conditioning, vapour pressure, refrigeration cycle, eco-friendly refrigerants, description of electrical circuit used in a) refrigerator, b) air-conditioner, and c) water cooler, variable speed drive for compressors, high speed compressors, insta-chill, Peltier effect, thermoelectric cooling, sterling engines, solar concentrator heating and cooling"
Delhi Technological University,Non-conventional Energy Systems,". Introduction to Non Conventional Energy Systems Various non-conventional energy resources Introduction, availability, classification, relative merits and demerits. Solar Cells, theory of solar cells, solar cell materials, solar cell array, solar cell power plant, limitations. Solar Thermal Energy, solar radiation, flat plate collectors and their materials, applications and performance, focusing of collectors and their materials, solar thermal power plants, thermal energy storage for solar heating and cooling, limitations. Geothermal EnergyResources of geothermal energy, thermodynamics of geo-thermal energy conversion, electrical conversion, non-electrical conversion, environmental considerations. Magneto-hydrodynamics (MHD), principle of working of MHD power plant, performance and limitations. Fuel Cells, Basic principle of working, various types of fuel cells, performance and limitations. Thermo-electrical and thermionic conversionsPrinciple of working of thermo-electrical and thermionic conversions, performance and limitations. Wind energy, wind power and its sources, site selection criteria, momentum theory, classification of rotors, concentrations and augments, wind characteristics, performance and limitations of wind energy conversion systems. Energy from Bio-mass, Ocean Thermal, Wave and bio-waste Availability of bio-mass and its conversion principles, ocean thermal energy conversion principles, performance and limitations, wave and tidal energy conversion principles, bio-waste recycling power plants."
Delhi Technological University,Embedded Systems,". . Embedded Processing – Evolution, Issues and Challenges, System and Processor Architecture, von Neumann, Harvard and their variants2 IT- Memory Architecture and Devices, Input-Output Devices and Mechanisms Instruction Set and Addressing Modes, Interfacing of Memory and Peripheral Devices – Functional and Timing Issues6 Application Specific Logic Design using Field Programmable Devices and ASICs2 Analog to Digital and Digital to Analog Converters Bus I/O and Networking Considerations, Bus and Wireless Protocols Embedded Systems Software, Constraints and Performance Targets Real-time Operating Systems, Introduction, Scheduling in Real-time Operating Systems4 Memory and I/O Management, Device Drivers Embedded Software Development, Environments and Tools System Specification and Modelling Programming Paradigms System Verification Performance Analysis and Optimisation, Speed, Power and Area Optimisation, Testing of Embedded Systems4"
Delhi Technological University,Econometrics,"Unit Contents Contact . Introduction Concept of Econometrics, methodology of Econometrics, types of Econometrics, Difference between Econometrics and Mathematical Economics, Type of Data, Sources of data, Estimating Economic Relationship8 . Mathematics and Economic Application Differential Calculus and its application in Economics- Price and Cros Elasticity of demand, Profit maximization under Perfect Competition, Monopoly, Oligopoly and Monopolistic Competition Integral Calculus and its application in Economics - Capital Formation, Compound Interest, Capital value and Flow Value, Consumer surplus under pure competition and monopoly, Producers Surplus Differential Equation and its application in Economics – Market Price Function, Dynamic Multiplier, . RegressionStatistical verses Deterministic Relationships, Regression verses Causation, Two variable Regression Analysis, Population Regression Function (PRG), Stochastic specification of PRF, The Significance of the Stochastic Term, stochastic disturbance Term, the sample regression Function (SRF), Method of Ordinary Least Squares, Properties of Least Square Estimators, The Gauss-Markov Theorem, Coefficient of determination r, A Measure of “goodness of fit”, Monto Carlo Experiments8 . Classical Normal Linear Regression Mode (CNLRM) The Probability distribution of Disturbances (meu), Normality Assumption, Method of Maximum LikelihoodMultiple regression Analysis, The Problem of estimation, The problem of InferenceCobb-Douglas Production function, Polynomial Regression Model, Testing for structural or Parametric stability of regression Models, the Chow test6 . Dummy Variable (DV) Regression ModelsNature, ANOVA models, Regression with a mixture of Quantitative and Qualitative regressors, The ANCOVA Models, DV alternative to the Chow Test, Interaction effects using Dummy Variable, Use of DV in seasonal Analysis6"
Delhi Technological University,Power Plant Engineering,". Indian energy scenario, Indian coals, formation, properties, analysis, benefication and heating value calculation of coals, coking and non-coking coals, fuel handling systems, coal gasification. Classification of power plants, base load and Peak load power stations, co-generated power plant, captive power plant, and their fields of application & selection criteria, . Steam Generators, High pressure utility boiler, natural and forced circulation, coking and non-coking coal, coal benefication, coal pulverization, pulverized fuel firing system, combustion process, need of excess air, cyclone furnace, fluidized bed boiler, electrostatic precipitators and wet scrubbers, boiler efficiency calculations, water treatment. Combined Cycle Power Plants, Binary vapour cycles, coupled cycles, gas turbine- steam turbine power plant, gas pipe line control, MHD- Steam power plant. Other power plants, Nuclear power plants - working and types of nuclear reactors, boiling water reactor, pressurized water reactor, fast breeder reactor, controls in nuclear power plants, hydro power plant -classification and working of hydroelectric power plants, tidal power plants, diesel and gas power plants. Instrumentation and Controls in power plants, Important instruments used for temperature, pressure, water/steam conductivity measurement, flue gas analysis, drum level control, combustion control, super heater and re-heater temperature control, furnace safeguard and supervisory system (FSSS), auto turbine run-up system(ATRS). Environment Pollution and Energy conservation, Economics of power generation, load duration curves, power plant economics, pollution from power plants, disposal/management of nuclear power plant waste, concept of energy conservation and energy auditing."
Delhi Technological University,Renewable Sources of Energy,". Man and Energy, world production and reserve of conventional energy sources, Indian production and reserves, Energy alternatives7 Solar radiation, Origin, nature and availability of solar radiation, estimation of solar radiation. Photovoltaic cells. Design consideration and performance of different types of solar cells. Flat plate, focusing collectors. Effects of receiving surface location and orientation. Devices for solar thermal collection and storage. Energy storage devices such as water storage systems, packed Bed storage systems, phase change storage systems. Heat transfer considerations relevant to solar energy. Characteristics of materials and surfaces used in solar energy absorption. Application systems for space heating, solar water pumps, solar thermal pond, Solar Thermal Power plants, solar distillation, Solar Refrigeration and solar air conditioning, other solar energy utilization. Solar PV systems. Fuel Cell Technologies.Generation and utilization of biogas, design of biogas plants, Wind energy systems. Geothermal Energy Systems. Tidal energy systems. Oceanic power generation. Design considerations, Installation and Performance Evaluation. MHD power generations. Role of the nonconventional energy sources in power planning."
Delhi Technological University,Combustion Generated Pollution,". Engine fundamentals, Fuels, alternative fuels for IC engines, Type of hydro carbons. Gasoline specifications. Effect of Engine parameters on performance, fuel injection for SI engines, Engine vehicle road performance, road performance and fuel economy. Emissions and air pollution, Automotive Emissions and their role in air pollution. Photo-chemical smog. Chemistry of smog formation. Combustion in Homogeneous mixtures, emission formation. Incomplete combustion, formation of hydro-carbons, Carbon monoxide and oxides of nitrogen, Aldehyde emissions. IT- Influence of design and operating variables on gasoline engine exhaust emissions.Hydrocarbon Evaporative Emissions, Various sources and methods of their control. Canisters for controlling evaporative emissions. Emission control systems for gasoline engines, Blow by control closed PCV system design. Exhaust treatment devices, Air injection into exhaust system. Thermal reactors, Catalytic convertor.Stratified charge engines. Honda CVCC engine.Diesel engine combustion Emissions, Sources of emissions during combustion. Effect of air fuel ratio, speed, injection timing on performance and emission formation. D.I and I.D.I engine emissions. Methods of reducing emissions, exhaust gas recirculation, smoke emission from diesel engines.Emission Instruments, Non- dispersive Infrared analyzer, Gas chromatograph, flame ionization detector, chemiluminescent analyzer7"
Delhi Technological University,Thermal System,". Fundamentals, properties of pure substance in Solid, Liquid and Vapour Phases, PVT Behavior of simple compressible system, T-S and H-S diagram, Steam Tables, determination of quality of steam, Throttling Calorimeter, Combined Separating & Throttling Calorimeter, Maxwell and other thermodynamics relations, mixture of non reactive ideal gases, Real gases, Compressibility chart, Law of corresponding state, Air water vapor mixture, calculation of properties of air water vapour mixture. Rankine Cycle And Analysis, Rankine cycle and its representation on T-S and H-S diagrams, Effect of low backpressure and high entry pressure and temperature and its limitations, necessity of re-heating, ideal and actual regenerative feed water heating cycle and its limitations. Typical feed water heating arrangements for various capacity power plants. Introduction To Boilers, Classification of Boilers, Boiler mountings and accessories, draft systems, circulation system, Combustion and its calculations, and Boiler performance. Steam Nozzles, Types of Nozzles, Flow of steam through nozzles, Condition for maximum discharge through nozzle, Nozzle efficiency. Effect of friction and Supersaturated flow through nozzle. IT- Steam Turbines, Working principle and types of steam turbines, Velocity diagrams for impulse and reaction turbines, compounding of impulse turbines, Optimum velocity ratio and maximum efficiency. Comparison of impulse and reaction turbines. Condition line and reheat-factor, losses in steam turbines, governing of steam turbines. Condensers and Cooling towers, Types and working of condensers, types and performance of cooling towers."
Delhi Technological University,Refrigeration and Air Conditioning,". Introduction to Refrigeration, Necessity and applications, unit of refrigeration and C.O.P., types of Ideal cycles of refrigeration, air-refrigeration, bell coleman cycle, open and dense air systems, actual air-refrigeration system problems, refrigeration needs of aircrafts, actual refrigeration system7 Vapour Compression Refrigeration, Working principle and essential components of the plant, simple vapour compression refrigeration cycle - COP, Representation of cycle on T-S and p-h charts - effects of sub cooling and super heating - cycle analysis - Actual cycle, Influence of various parameters on system performance – necessity of multistaging, multistage compression system, and their analysis, necessity and working of cascading system10 IT- Refrigerants and Absorption Refrigeration, Desirable properties of refrigerants, classification of refrigerants used, nomenclature, ozone depletion, global warming, vapor absorption system, calculation of max COP. Air Conditioning, Psychometric properties & processes, comfort air-conditioning, summer and winter air-conditioning, cooling & dehumidification systems, load calculation and applied psychrometry. Human Comfort, Requirements of human comfort and concept of effective temperature, comfort chart, requirements of industrial air-conditioning, air-conditioning load calculations. Control, Refrigeration and air-conditioning control, air handling, air distribution and duct design7"
Delhi Technological University,Industrial Engineering,". Introduction Introduction, Definition and objectives of Industrial Engineering, Scope of Industrial Engineering, Production systems and their classifications, Productivity-"
Delhi Technological University,Product Design & Simulation,". Stages in design process, Introduction to various stages of the design process, Formulation of problem, Generate alternatives, Evaluation, Guided Redesign. Case study. Product life cycle, New product introduction, early introduction, increased product life. Life cycle management tool, System integration, House of quality, Pugh’s method, Pahl and Beitz method. Case studies5 Value engineering, Introduction, nature and measurement of value. Value analysis job plan. Creativity. Value analysis test. Case studies5 Concurrent/ reverse engineering, basic principles, components, benefits of concurrent engineering. Concept of reengineering5 IT- Material selection, Materials in design. The evolution of engineering materials. Design tools and material data. Material selection strategy, attribute limits, selection process, material selection. Case studies5 Process selection, Introduction. Process classification, shaping, joining and finishing. Systematic process selection, process cost. Computer – aided process selection5 Design for manufacture and assembly, Design for Manufacture and Assembly (DFMA). Reasons for not implementing DFMA. Advantages of DFMA with case studies. Design features and requirements with regard to assembly, Design for Manufacture in relation to any two manufacturing processes, machining and injection molding. Need, objectives4 System Simulation, Techniques of simulation, Monte Carlo method, Experimental nature of simulation, Numerical computation techniques, Continuous system models, Analog and Hybrid simulation, Feedback systems, Computers in simulation studies, Simulation software packages4 Simulation of Mechanical Systems, Building of Simulation models, Simulation of translational and rotational mechanical systems, Simulation of hydraulic systems4"
Delhi Technological University,Computational Fluid Dynamics,". Introduction to CFD, Historical background, Impact of CFD The Governing Equations of Fluid Dynamics Derivation, Discussion of physical meanings and Presentation of forms particularly suitable to CFD. Mathematical Behavior of Partial Differential Equations, Impact on CFD6 IT- Basic Aspects of Discretization, Introduction to Finite Difference, Finite Elements and Finite Volume Methods. Detailed treatment of Finite Difference method, explicit and implicit methods, errors and stability analysis. Grids with Appropriate Transformations Adaptive grids and unstructured meshes. Lift reduction, down force generation and drag reduction. An introduction to the aerodynamics of airflows for cooling. Commercial codes (e.g. FLUENT etc.). Grid generation, techniques and application. Basic principles and concepts and the characteristics of wings and diffusers7"
Delhi Technological University,Finite Element Methods,". Fundamental concepts of the Finite Element Method. One Dimensional Problem(Bar of uniform and variable cross sections), The Galerkin Approach, The potential –Energy Approach, shape Functions, Derivation of stiffness matrix and load vector for the element and for the entire domain. Evaluation of displacement, stresses and reaction forces. Trusses, -. Introduction, Plane Trusses, Local and Global coordinate Systems, Element Stiffness Matrix and Stress calculations Two –Dimensional problem using Constant strain triangles(CST), Two-dimensional isoparametric elements and numerical integration, element stiffness matrix, Force vector. Applications of finite element method to heat transfer. Application of finite element method to electrical systems. Dynamic analysis, - Element mass matrices, Evaluation of Eigenvalues and Eigenvectors.Use of Softwares such as MAT LAB/ABAQUS/ANSYS/ NASTRAN/IDEAS. Basic feature of these softwares."
Delhi Technological University,Value Engineering,". An Overview Of Value Engineering-Concepts and approaches of value analysis and engineering - importance of value, Function - identity, clarify – analysis8 IT- Evaluation of VE-Evaluation of function, Problem setting system, problem solving system, setting and solving management - decision - type and services problem, evaluation of value8 Results accelerators, Basic steps in using the systems Understanding the decision environment, Effect of value analysis on other work in the business- Life Cycle Cost (LCC), Case studies9 VE Level Of Effort-VE Team, coordinator, designer, different services, definitions, construction management contracts, value engineering case studies, Effective organization for value work, function analysis system techniques- FAST diagram, Case studies9"
Delhi Technological University,Fundamentals of Financial  Accounting and Analysis,"Detail Introduction to Management, Basic concepts of management, management process, principles of management, functions, levels, managerial roles and skills, managerial ethics and corporate social responsibility8 Introduction to Financial Environment and accounting, Financial Markets - Capital Markets, Basics of capital market mechanism, instruments, financing and rating institutions. Importance, Objectives and Principles of Accounting, Accounting Concepts and conventions, and the Generally Accepted Accounting Principles (GAAP) Overview of the Accounting Process. Accounting standards as Issued by Institute of Chartered Accountants of India (ICAI). Overview of Business Activities and Principal Financial Statements, Observe the types of information provided by the three principal financial statements and how firms might use this information in managing and evaluating a business. Understand the rationale and the information value of the statements of Balance Sheet, Profit and Loss statement, cash flows. Financial Analysis-I, Distinction between cash profits and book profits. Understanding the cash flow statement and the funds flow statement. Financial Analysis –II, Importance, objectives and concept of Ratio Analysis- Liquidity, leverage, solvency and profitability ratios."
Delhi Technological University,Fundamentals of Marketing,"Detail Basic concepts of management, management process, principles of management, functions, levels, managerial roles and skills, managerial ethics and corporate social responsibility8 Introduction to marketing, nature and scope of marketing, marketing mix, marketing vs. sales, role of marketing in society, interface of marketing with other departments in organization, Customer Life Time Value, ethical issues in marketing Concept of market segmentation, consumer and industrial, targeting and positioning, sales forecasting Product mix decisions, new product development process, test marketing, concept of Product Life Cycle, product packaging decisions8 Pricing decisions, consideration in setting price, major pricing strategies, promotional mix decisions, advertising, sales promotion, personal selling, publicity, opportunities and avenues of online promotion9 Promotion and distribution decisions, design and management of distribution channel for physical products and services, reasons of channel conflict, handling strategies, basic challenges in supply chain management of e-commerce firms"
Delhi Technological University,Human Resource Management,". . Basic concepts of management, management process, principles of management, functions, levels, managerial roles and skills, managerial ethics and corporate social responsibility8 Introduction, Concept, nature, scope, objectives and importance of HRM, Evolution of HRM, Environment of HRM, Personnel Management vs HRM. Acquisition of Human Resources, HR Planning, Job analysis – job description and job specification, recruitment – sources and process, selection process – tests and interviews, placement and induction. Job changes – transfers, promotions/demotions, separations. . Training and Development, Concept and importance of training, types of training, methods of training, design of training programme, evaluation of training effectiveness, executive development – process and techniques, career planning and development. . Performance Appraisal, Performance appraisal – concept and objectives, traditional and modern methods, limitations of performance appraisal methods. . Compensation and Maintenance, Compensation, job evaluation – concept, process and significance, components of employee remuneration – base and supplementary, maintenance, overview of employee welfare, health and safety, social security."
Delhi Technological University,Knowledge and Technology  Management,". . Basic concepts of management, management process, principles of management, functions, levels, managerial roles and skills, managerial ethics and corporate social responsibility8 . Introduction to Knowledge Management, Information, Knowledge Management (KM), Knowledge Society, Knowledge Economy, Types of Knowledge, Tacit knowledge and explicit knowledge, Essential components of KM model Building Knowledge Assets, Various knowledge assets, Tools of Knowledge, Knowledge Audit, AAR (After Action Review), Analyzing current knowledge state. Creating Strategies for Success, KM strategy, Codification, Personalization, Knowledge Management Implementation, Generating a KM-specific vision, Integrating organizational and business goals with KM, Choosing the right KM techniques, Relevant case studies in this area. . Understanding Technology, Definition, Key concepts, Need for technology, History of technological developments, Role and importance of technology in 21st century, Recent developments in the field of technology. . Technology-Management integration, Management as a concept, Technology management, Life cycle approach to technology management, Innovation, Creativity, Technology innovation process."
Delhi Technological University,Advanced Machining Process,". Introduction, need of advanced machining processes, hybrid processes, microelectro mechanical system, (MEMS), nano electromechanical systems(NEMS), Ultrasonic micro machining - mechanics of cutting, parametric analysis, process capabilities, applications. Abrasive jet machining, Introduction, set ups, gas propulsion system, abrasivefeeder, machining chamber, AJM nozzle, abrasive parametric analysis, processcapabilities, applications, abrasive micro machining, Water jet machining, process characteristics, process performance, Abrasive Water jet machining, Abrasive finishing process, Working principle, process variables, process performance and applications, IT- Abrasive flow machining- Working principle, Magnetorheological abrasive flow finishing- Working principle, Magnetic float polishing, Magnetic abrasive finishing- Working principle, processvariables, process performance and applications10 Electro discharge machining (EDM), parametricanalysis, hybrid processessuch as electro discharge grinding, diamond grinding, wire EDM, Electrodischargemicro grinding, Laser beam machining- production of laser, working principle, types of laser, processcharacteristics and applications. Electron beam machining, process parameter, and applications. Ion beam machining, and applications. Plasma arc machining, Plasma arc cutting system, applications."
Delhi Technological University,Supply Chain Management,". Introduction, Perspective of Supply Chain Management, Managing uncertainty, Key issue in supply chain management. Inventory Management and Risk Pooling, Inventory management, Classification of inventory, Centralized versus Decentralized Warehousing and Risk pooling, Value of Information, Quantification of Bullwhip effect, Causes and remedies of Bullwhip effect. Resource planning, Aggregate Production Planning- Chase and leveling strategies, MRP-II, Agile manufacturing Systems6 Procurement and Outsourcing strategies, Introduction, outsourcing benefits and risks, Make/Buy decision, e-procurement, Vendor selection and quota allocation. Strategic Alliances, Third party logistics, Demand driven strategies, Distribution strategies- direct shipment, cross docking, transshipment, Supplier relationships management, Customer relationship management. International Issues in Supply Chain Management, Concepts in Globalization, Globalization forces, Risks and Advantages of International supply chains, Issues in International supply chain management, Regional differences in logistics."
Delhi Technological University,Work Study Design,"Contents Contact Productivity, Definition, reasons for low productivity, methods to improve productivity, Work-study and productivity IT- Human factor in work-study, Relationship of work-study man with management, supervisor & workers, qualities of a work-study man. Method-study, objectives, step-by-step procedure, questioning techniques, charts and diagrams for recording data. Like outline process charts, flow process charts, multiple activity charts, two handed process chart, string diagram, travel chart, cycle graph, Chrono-cycle graph, therbligs, micro motion study and film analysis, Simo chart, principles of motion economy. Development and installation of new method.. Work-Measurement, various techniques of work- measurement work-sampling, stopwatch time study & its procedure, Job selection, Equipment and forms used for time study, rating, methods of rating, allowances and their types, standard time, numerical problems, predetermined - time standards and standard data techniques. Incentive, Meaning, objectives of an incentive plan, various types of incentive plans9 Ergonomics, Introduction, history of development, man-machine system and its components. Introduction to structure of the body- features of the human body, stress and strain, metabolism, measure of physiological functions- workload and energy consumption, biomechanics, types of movements of body members, strength and endurance, speed of movements. NIOSH lifting equation, Lifting Index, Maximum acceptable Weights and Forces, Distal upper extremities risk factors, Strain Index, REBA. Applied anthropometry - types, principles in application, design of work surfaces and seat design. Visual displays for static information, visual displays of dynamic information, auditory, tactual and olfactory displays and controls. Assessment of occupational exposure to noise, heat stress and dust .Effect of vibration/ noise, temperature, illumination and dust on human health and performance7"
Delhi Technological University,Product Design & Simulation,". Stages in design process, Introduction to various stages of the design process, Formulation of problem, Generate alternatives, Evaluation, Guided Redesign. Case study. IT- Product life cycle, New product introduction, early introduction, increased product life. Life cycle management tool, System integration, House of quality, Pugh’s method, Pahl and Beitz method. Case studies. Value engineering, Introduction, nature and measurement of value. Value analysis, job plan. Creativity and techniques of creativity. Value analysis test. Case studies. Material selection, Materials in design. The evolution of engineering materials. Design tools and material data. Functional material, shape and process. Material selection strategy, attribute limits, selection process, common methods of material selection. Case studies. Concurrent/ reverse engineering, basic principles, components, benefits of concurrent engineering. Concept of reengineering.Process selection, Introduction. Process classification, shaping, joining and finishing. Systematic process selection, Ranking, process cost. Computer – aided process selection. Design for manufacture and assembly, Design for Manufacture and Assembly (DFMA). Reasons for not implementing DFMA. Advantages of DFMA with case studies. Design features and requirements with regard to assembly, product Design for Manufacture in relation to any two manufacturing processes, machining and injection molding. Need, objectives. System Simulation, Techniques of simulation, Monte Carlo method, Experimental nature ofsimulation, Numerical computation techniques, Continuous system models, Analog andHybrid simulation, Feedback systems, Computers in simulation studies, Simulation softwarepackages. Simulation of Mechanical Systems, Building of Simulation models, Simulation oftranslational and rotational mechanical systems, Simulation of hydraulic systems."
Delhi Technological University,Total Quality Management,". Introduction to Quality- Definition of Quality- product, value, and manufacturing based perspectives, Dimensions of Quality, Quality Planning, Quality costs- optimization of quality costs, seven tools of quality control, Philosophies of Quality Gurus- Deming, Juran, Crosby, Feigenbaum, Ishikawa, Taguchi. Comparison of Quality Philosophies. Statistical Process Control-Introduction to Quality characteristics- variables and attributes, Types and causes of variations, Control Charts for variables and attributes, Process capability. Acceptance Sampling- Sampling process and lots formation, Advantages and applications of acceptance sampling, characteristics of O.C. Curve, Single, double, multiple, sequential sampling, Producer’s and Consumer’s risks. Six Sigma and ISO, - Principles of Six Sigma, Statistical basis, Tools and techniques, DMAIC principle, application of six sigma in manufacturing and service organizations, structure of ISO standards, Factors leading to ISO, Implementation and registration, Benefits of ISO. IT- Life Testing-Reliability- Life testing, objective, failure data analysis, hazard rate, exponential and Weibull models, system reliability-series, parallel and mixed configurations, Markov model. Reliability Design and Allocation- Design for reliability, reliability improvement techniques, active redundancy and standby redundancy, K-out-of-N redundancy and maintenance policies."
Delhi Technological University,High Performance Polymers,". Heat resistant polymers, Requirements for heat resistance, Determination of heat resistance, Synthesis, Structure-property relationships, Applications of heat resistant polymers like polyamides, polyimides and its derivatives, polyquinolines, polyquinoxalines, engineering plastic blends. Liquid crystalline polymers, Concept of liquid crystalline phase, Theories of liquid crystallinity, Characteristics of LC state and LCPs, Rheology of liquid crystalline polymers, Blends of LCPs, Self reinforced composites, Applications. Conducting polymers, Conduction mechanism, semi-conductors and conducting polymers, Band theory, Doping of polymeric systems, Processing and testing of conducting polymers, Applications and recent advances in conducting polymers. Synthesis and applications of photosensitive polymers, Curing reactions. Polymers in specialty applications, Polymers in agricultural applications, Green houses, Mulches, Control release of agricultural chemicals, Seed coatings, Polymers in construction and building applications."
Delhi Technological University,Non-Conventional Energy,". Renewable and non-renewable energy sources, trends in energy consumption, Global and National scenarios, Prospects of renewable energy sources, Energy Management. Solar Energy, Solar radiation - beam and diffuse radiation, solar constant, earth sun angles, measurement of solar radiation, flat plate collectors, concentrating collectors, Solar air heaters-types, solar driers, Storage of solar energy-thermal storage, Photo voltaics - solar cells & its applications. Wind Energy, Basic system principles, Assessment of wind available, Design principles, Manufactured designs, Sizing and storage of energy, System efficiency, Overview of wind industry. Energy from Biomass, Calorific value of Biomass samples, Pyrolysis, Biomass conversion technologies, Biogas generation plants, classification, advantages and disadvantages, constructional details, site selection, digester design consideration, filling a digester for starting, maintaining biogas production, Fuel properties of bio gas, utilization of biogas. Geothermal Energy, Estimation and nature of geothermal energy, geothermal sources and resources like hydrothermal, geo-pressured hot dry rock, magma. Advantages, disadvantages, and application of geothermal energy. IT- Ocean Energy, Ocean Thermal Electric Conversion systems like open cycle, closed cycle, Hybrid cycle. Energy from tides, basic principle of tidal power, single basin and double basin tidal power plants, advantages, limitation and scope of tidal energy. Wave energy and power from wave, wave energy conversion devices, advantages and disadvantages of wave energy. Magnetohydrdynamic Power Generation, Principle of MHD power generation, MHD system, Design problems and developments, gas conductivity, materials for MHD generators and future prospects. Fuel Cells, Design principle and operation of fuel cell, Types of fuel cells, conversion efficiency of fuel cell, applications of fuel cells. Hydrogen Energy, Hydrogen Production methods, Hydrogen storage, hydrogen transportation, utilization of hydrogen gas, hydrogen as alternative fuel for vehicles."
