College Name,Subject,Topics Covered,College,Subject Code,Subject Name,Cluster
PES University,Python for Computational Problem Solving,"Introduction Computation Problem Solving, Limits of Computational Problem Solving, Computer Algorithm, Computer Hardware, Digital Computer, Operating System, Limits of IC technology, Computer Software, Syntax, semantics and program translation, Introduction to Python Programming Language, IDLE Python Development Environment, Output function, variables, types and id, input function, operators and expressions, Control structures, Collections & Functions Lists, Tuples, Dictionaries, Sets, Strings and text file manipulation, reading and writing files, Functions, Definition, call Positional and keyword parameter, Default parameters, Variable number of arguments, GUI, Modules, Testing and Debugging Recursion, Call, backs, Closure, Decorators, generators, Graphical User Interface with Tinkter package, Different geometric methods, Tk, mainloop, Creating simple GUI, buttons, canvas, check button",Punjab_Cleaned_Final,,,1
PES University,Statistics for Data Science,"Introduction to Data Science and Data Visualization Introduction, Motivating Examples and Scope, Getting and Analyzing Data, Reading Files, Scraping the Web, Need for Data Preprocessing and its Basics, Statistics, Introduction, Types of Statistics, Types of Data, Types of Experiments, Controlled and Observational study, Data Visualization and Interpretation, Histogram, Line plots, Bar Charts, Box Plots, Scatter Plots, Heat Maps, Good vs, Bad Visualization, Sampling, Sampling Methods, Sampling Errors, Case Study, Probability Distributions and Principles of Point Estimation Random Variables, Probability Distributions, Discrete Distributions (Binomial), Continuous Distributions (Normal), Chebyshev's inequality, Normal Probability Plots, Generation of Random Variates with applications, Sampling Distribution, The Central Limit Theorem and Applications, Continuity Correction, Normal approximation to Binomial, Principles of Point Estimation, Mean Squared Error, Maximum Likelihood Estimate Case Study Confidence Intervals and Hypothesis Testing Confidence Intervals, Interval Estimates for Mean of Large and Small Samples, Student's t Distribution, Interval Estimates for Proportion of Large and Small Samples, Confidence Intervals for the Difference between Two Means, Interval Estimates for Paired Data, Factors affecting Margin of Error, Hypothesis Testing for Population Mean and Population Proportion of Large and Small Samples, Drawing conclusions from the results of Hypothesis tests, Distribution Free Tests and Linear Regression Distribution Free Tests, Chi, squared Test, Fixed Level Testing, Type I and Type II Errors, Power of a Test, Factors Affecting Power of a Test, Simple Linear Regression, Correlation, the Least Square Lines, Predictions using regression models, Uncertainties in Regression Coefficients, Checking Assumptions and transforming data, The Multiple Regression Model",Punjab_Cleaned_Final,,,4
PES University,Web Technologies,"HTML, CSS and Client Side Scripting Introduction to Web Architecture and Web protocols (HTTP Request Response Formats, URLs), Basic Mark, ups & syntax, HTML elements & attributes, Web Form, HTML5 (New Tags, Inputs, Elements and Controls), CSS3, 0, Styles and Style sheets, Selectors, Style properties, Box Model, JavaScript Basics(variables, scope, Builtin Objects), JavaScript objects and Prototypal Inheritance, DOM Manipulations, Events and Event Handling in JavaScript HTML5, JQuery and Ajax HTML5 (APIs), JQuery Introduction, Callbacks and Promises, Introduction to Single Page Application, XML Vs JSON, Asynchronous Communication using AJAX and fetch API, ReactJS, MERN Introduction, React Classes and Components, JSX, Rendering of elements ReactJS Properties, State, Context, Component lifecycle methods, Refs & Keys, Event Handling, Stateless components, React Hook NodeJS, Understanding Node JS Architecture, Set up Node JS app, Node Modules, call, backs, buffers, streams, File system Module, HTTP Module, Handling HTTP Requests MongoDB MongoDB, Documents, Collections, Reading and Writing to MongoDB, MongoDB NodeJS Driver, Running a react application on NodeJS, React Router, ExpressJS, Introduction to Web services and REST API’s, Express Framework Overview, Routing and URL building, Error Handling, Express Middleware, Form Data and File Upload",Punjab_Cleaned_Final,,,1
PES University,Automata Formal Languages and Logic,"Introduction Mathematical Preliminaries and Notation, Three Basic Concepts, Finite Automata, Deterministic Finite Accepters, Non, Equivalence of Deterministic and Non, Reduction of the number of states in Finite Automata, Regular Expressions, Connection between Regular Expressions and Regular Languages Regular Grammars, Regular Languages and Context Free Languages Properties of Regular Languages, Closure Properties of Regular Languages, Elementary Questions about Regular Languages, Identifying Non Regular Languages, Definitions of PDA and CFL, Deterministic Pushdown Automata, Pushdown Automata and Context Free Languages, Context Free Grammars, Properties of Context Free Languages and Turing Machine Parsing and Ambiguity, Simplification of Context, Free Grammars and Normal Forms, Methods for Transforming Grammars, Two Important Normal Forms, A Membership algorithm for Context Free Grammar, Properties of Context, Free Languages, Closure Properties and Questions about Context, Pumping Lemma for Context, Turing Machines, The Standard Turing Machine, Constructing Turing Machines, Combining Turing Machines for Complicated Tasks, Turing’s Thesis, Undecidability and design of a declarative language, Hierarchy of Formal Languages and Automata, Recursive and Recursively Enumerable Languages, the Chomsky Hierarchy, Limits of Algorithmic Computation, Some Problems that cannot be solved by Turing Machines, Undecidable Problem for Recursively Enumerable Languages, idea of reduction, A very simple Logic, Syntax, Semantics, A simple knowledge Base, A simple inference procedure, Propositional Theorem Proving, Inference and Proofs, Proof by Resolution, Conjunctive Normal Form, A resolution algorithm, Syntax and Semantics of First Order Logic, Models for First Order Logic Symbols and interpretations, Terms, Atomic Sentences, Complex Sentences Quantifiers, Equality, Numbers, sets and Lists, Example, The electronic circuits’ domain",Punjab_Cleaned_Final,,,0
PES University,Computer Networks,"Computer Networks and the Internet, Application Layer Introduction to Computer Networks, Internet, A Nuts, and, Bolts Description, A Services Description, Protocol, The Network Edge, Access Networks, Physical Media, The Network Core, Packet Switching, Circuit Switching, A Network of Networks, Delay, Loss, and Throughput in Packet, Switched Networks, Overview of Delay in Packet, Queuing Delay and Packet Loss, End, to, End Delay, Throughput in Computer Networks, The OSI Model and the TCP/IP Protocol Suite, Protocol Layers, The OSI Model, TCP/IP Protocol Suite, Network Application Principles, Network Application Architectures, Processes Communication, Transport Services avai",Punjab_Cleaned_Final,,,3
PES University,Design and Analysis of Algorithms,"Introduction and Brute Force Algorithms, Fundamentals of Algorithmic Problem Solving, Important Problem Types, Analysis of Algorithm Efficiency, Analysis Framework, Asymptotic Notations and Basic Efficiency Classes, Mathematical Analysis of Non Recursive and Recursive Algorithms, Brute Force, Selection Sort, Bubble Sort, Sequential Search, Brute Force String Matching, Exhaustive Search, Decrease, and, Conquer & Divide, Conquer Decrease, Conquer, Insertion Sort, Topological Sorting, Algorithms for Generating Combinatorial Objects, by, a, Constant, Factor Algorithms, Divide, Master Theorem, Merge Sort, Quick Sort, Binary Search, Binary Tree Traversals, Complexity analysis for finding the height of BST, Multiplication of Large Integers, Strassen’s Matrix Multiplication, Transform, Conquer Space and Time Tradeoffs & Greedy Technique Transform and, Pre, sorting, Heap Sort, Red, Black Trees, 2, 3 Trees and Analysis of B Trees, Problems on, Decrease by a constant factor /constant number, Space and Time Tradeoffs, Sorting by Counting, Input Enhancement in String Matching, Horspool’s and Boyer, Moore Algorithms, Greedy Technique, Prim’s Algorithm, Kruskal’s Algorithm and union, find algorithm, Dijkstra’s Algorithm, Huffman Trees Limitations, Coping with the Limitations of Algorithm Power & Dynamic Programming, Limitations of Algorithm Power, Lower, Bound Arguments, Decision Trees, P, NP, and NP, Complete, Hard Problems, Coping with the Limitations of Algorithm Power, Backtracking, Branch, Bound, Dynamic Programming, Computing a Binomial Coefficient, The Knapsack Problem and Memory Functions, Warshall’s and Floyd’s Algorithms",Punjab_Cleaned_Final,,,0
PES University,Database Management System,"Introduction to Database Management Database System Applications, Purpose, View of data, Database Languages, Database design, Introduction to databases, Database application architecture, Users and Administrators, E, R Model, reducing ER to a relational schema, Structure of relational databases, Database schema, and its constraints, Keys Relational Model and Database Design Relational operations (Algebra), Unary Operations, Unity, Binary, Aggregate Functions, Grouping, SQL overview, Data definition, Structure of SQL queries, Additional Basic Operations, Set Operations, Null Values, Nested Subqueries, Database Modification, Join expressions, Views, Triggers, Functions, and Procedures Advanced Design Concepts and Implementation Functional Dependencies, Inference Rules, Closure, Equivalence, Minimal Cover Normal Forms Based on Primary Keys (1NF, 2NF, and 3NF), General Definitions of Second and Third Normal Forms Boyce, Codd Normal Form, Properties of Relational Decompositions, Overview of Higher Normal Forms, Database transactions, Concurrency control, Locking, Recovery, Database Security Advanced Databases Query Processing and Optimization, Accessing SQL from a Programming Language, Structured, Semi structured, Unstructured data, Introduction to NoSQL databases, CAP theorem, Document database (MongoDB), Key, Value database (DynamoDB), Graph databases (Neo4j)",Punjab_Cleaned_Final,,,4
PES University,Machine Intelligence,"Introduction, Performance Metrics, Classification with Decision trees and KNN Introduction to AI and ML, Intelligent Agents and its Types, Machine Learning and its Models, Concepts of hypotheses, Version space, inductive bias, Performance metrics, accuracy, precision, recall, sensitivity, specificity, AUC, ROC, Bias Variance decomposition, Decision Trees, Basic algorithm (ID3), for classification, Decision boundary for decision trees(x, y axis), Hypothesis search and Inductive bias, Issues in Decision Tree Learning, Over fitting, Solutions to over fitting, dealing with continuous values, Linear Regression with GD, Logistic Regression, Instance, based learning, k, nearest neighbour learning (Classification & Regression), Decision boundary for KNN, Supervised Learning with ANN, Introduction to Deep Learning techniques, Artificial Neural networks, Perceptions, Multi, layer networks and back, propagation, Activation functions (Step, Sigmoid, Tanh, ReLU) Various Optimizers(GD, SGD, Momentum, based, Adagrad, Adam, ) Introduction to Deep Learning, Introduction to Convolution operation and Convolution Neural Network, (Parameter calculation, Max pooling, Avg pooling), Introduction to Recurrent Neural Network, Vanishing and exploding gradient, Variants of RNN, LSTM, GRU(mention of gates), Introduction to Large Language Models(LLM), SVM, Boosting and Stochastic Models, Support Vector Machines, margin and maximization, The primal problem, the Lagrangian dual, Solution to the Lagrangian dual, (Hard Margin and Soft Margin, Classification ONLY), Kernel functions, Linear, polynomial (Derivation only for linear function), Combining weak learners, Improving performance with Gradient Boost, Random Forest, Bayesian Learning, Bayes theorem, Concept learning, Maximum likelihood, Bayes optimal classifier, Naïve Bayes classifier, Expectation maximization and Gaussian Mixture Models, HMM, Unsupervised Learning, Dimensionality Reduction and Genetic Algorithms, PSO, Hidden Markov Models, Hierarchical vs, non, hierarchical clustering, Agglomerative and divisive clustering, K, means clustering, Bisecting k, means, Means as special case of Expectation Maximization, Dimensionality reduction techniques, PCA, SVD applications, Genetic Algorithms, Representing hypothesis, Genetic operators and Fitness function and selection, Application in Decision Trees, Weight Determination, clustering, Introduction to PSO and application in Single Objective optimization problems",Punjab_Cleaned_Final,,,4
PES University,Software Engineering,"Introduction to Software Engineering and Requirements Engineering Introduction, Context and Drivers of Software Engineering, Processes Phases and Development lifecycle, Product Lifecycle, Legacy SDLCs, Waterfall Model, V Model, Incremental Model, Evolutionary Model, Agile approach of software development, Contrasting Agile and Plan driven approaches, Agile SCRUM model and exposure to other Agile approaches like Lean Agile, Reuse focussed Software Development approaches, CBSE, Product Line, Requirements Engineering, Requirement’s introduction and properties, Feasibility, Requirements Elicitation, Analysis and modelling, Specification and Verification, Requirement Management and Requirements Traceability, Software Project Management and Software Architecture and Design Software Project Management Fundamentals, Software Project Management Lifecycle, Planning activities, Choice of Lifecycles, Project Organization, WBS, Software Estimation, Scheduling, Risk Management, Quality Management, Project Plan illustration using Microsoft Project or similar tool, Monitoring of Execution and Control, Project Closure, Software Architecture and Design, Software Architecture, Characteristics and factors, Architectural approach including decomposition, Design and enabling techniques, key issues to be addressed as part of design, Architectural choices, impacts and conflicts, Generic Design approach, Architectural View, Styles, Architectural and Design Patterns, Contrast procedural and Object Orientation in Architecture and Design, Service Oriented Architecture (SOA), Implementation, SCM and Software Quality & Relationship to Testing Introduction to software construction, Coding principles, standards and guidelines, Factors for effective coding, Defensive, Secure and Testable programming, Code Review / Peer Review, Managing Construction and exposure to",Punjab_Cleaned_Final,,,2
PES University,Object Oriented Analysis and Design using Java,"Advanced OO, Object Oriented Analysis and Static Models and Diagrams OOA, Requirements, Modelling and Analysis, Introduction to UML, Use Case Modelling, Use Cases Diagrams, Class Modelling, UML Class Diagrams, OO relationships, CRC Diagrams, Component model, Deployment model, Activity Modelling, UML Activity Diagrams and Modelling, Guidelines, Behaviour Modelling, Sequence Diagram, UML State Machine Diagrams and Models, Advanced State Models Introduction to Object Orientated Programming Object, oriented Programming, JVM, Abstraction, Encapsulation, Composition, Class Attributes, Behaviour, Objects, and Methods Object Orientated Programming and Architecture design Interface and Implementation, Role of Constructors and Destructors, Garbage Collector, Parameter Passing, Value Type and Reference Type, Overloading of Methods, Class Attributes and Behaviour, Difference between Class Methods and Instance Methods, Inheritance, Concepts of Single Rooted Hierarchy and Interface, Abstract Class in Programming Languages, Object Class in Java, Collection, Array, List and Stack, OO Development process, System Design and Frameworks, Architectural patterns, MVC architectural pattern Design principles GRASP and its application to Object Design, Creator, Information Expert, Low Coupling, Controller, High Cohesion, Polymorphism, Pure Fabrication, Indirection and Protected Variations SOLID, Single Responsibility, Open, Closed, Liskov Substitution, Interface Segregation, Dependency Inversion OO Design Principles and Sample Implementation of Patterns in Java Introduction to Design Patterns, selection and usage of a design pattern, Creational Design Patterns Theory and Implementation in Java, Singleton, Factory, Builder and Prototype OO Design Patterns & Anti, Patterns Structural Patterns, Adapter, Façade, Proxy and Flyweight Behavioural Patterns, Chain of Responsibilities, Command, Interpreter, Iterator Anti, patterns, Introduction and classification, Project Management, Architecture and Development anti, patterns (1 anti, patterns of each type) Hands, on/Assignment/",Punjab_Cleaned_Final,,,1
RV College of Engineering,"FUNDAMENTALS OF LINEAR ALGEBRA, CALCULUS AND NUMERICAL METHODS","Elementary Linear Algebra, Rank of matrices, Rank of a matrix by Echelon form, consistency of system of linear equations, homogeneous and non, homogeneous equations, Gauss elimination, Gauss, Jordan and Gauss, Seidel methods Eigenvalues and Eigenvectors, Properties, Basics of polar coordinates, polar curves, angle between radius vector and tangent Curvature, radius of curvature, Cartesian, polar parametric forms without proof, Functions of several variables, Partial derivatives, Definition and notations, higher order partial derivatives, problems, total differentials, total derivatives, composite functions and chain rule, Problems Extreme values for function of two variables, Method of Lagrange multipliers Jacobians, Double integrals Introduction and method of evaluation, Problems Applications Area, volume and centre of gravity Triple integrals, Finite differences, concept of forward and backward differences, Gregory N, G forward and backward interpolation formulae, Lagrange interpolation formula, application, oriented problems Numerical differentiation based on N, G forward and backward interpolation, Newton, Cotes approach Simpson s 1 3rd, 3 8th rules and Weddle s rules Implementation using MATLAB",RVCE_Final_Cleaned,,,0
RV College of Engineering,"FUNDAMENTALS OF LINEAR ALGEBRA, CALCULUS AND DIFFERENTIAL EQUATIONS","Elementary Linear Algebra, Rank of matrices, Rank of a matrix by Echelon form, consistency of system of linear equations, homogeneous and non, homogeneous equations, Gauss elimination, Gauss, Jordan and Gauss, Seidel methods Eigenvalues and Eigenvectors, Properties, Basics of polar coordinates, polar curves, angle between radius vector and tangent Curvature, radius of curvature, Cartesian, polar parametric forms without proof, Functions of several variables, Partial derivatives, Definition and notations, higher order partial derivatives, problems, total differentials, total derivatives, composite functions and chain rule, Problems Extreme values for function of two variables, Method of Lagrange multipliers Jacobians, Double integrals Introduction and method of evaluation, Problems Applications Area, volume and center of gravity Triple integrals, Concept of Inverse differential operator, Simple harmonic motion, LRC circuits Implementation using MATLAB",RVCE_Final_Cleaned,,,0
RV College of Engineering,"FUNDAMENTALS OF LINEAR ALGEBRA, CALCULUS AND STATISTICS","Elementary Linear Algebra, Rank of matrices, Rank of a matrix by Echelon form, consistency of system of linear equations, homogeneous and non, homogeneous equations, Gauss elimination, Gauss, Jordan and Gauss, Seidel methods Eigenvalues and Eigenvectors, Properties, Basics of polar coordinates, polar curves, angle between radius vector and tangent Curvature, radius of curvature, Cartesian, polar parametric forms without proof, Functions of several variables, Partial Derivatives, Definition and notations, higher order partial derivatives, problems, total differentials, total derivatives, composite functions and chain rule, Problems Extreme values for function of two variables, Method of Lagrange multipliers Jacobians, Double integrals Introduction and method of evaluation, Problems Applications Area, volume and center of gravity Triple integrals, Central moments, mean, variance, fitting of curves Polynomial",RVCE_Final_Cleaned,,,0
RV College of Engineering,APPLIED MATHEMATICS – I,"Elementary Linear Algebra, Rank of matrices, Rank of a matrix by Echelon form, consistency of system of linear equations, homogeneous and non, homogeneous equations, Gauss elimination, Gauss, Jordan and Gauss, Seidel methods Eigenvalues and Eigenvectors, Properties, Functions of several variables, Partial Derivatives, Definition and notations, higher order partial derivatives, problems, total differentials, total derivatives, composite functions and chain rule, Problems Extreme values for function of two variables, Method of Lagrange multipliers Jacobians, Double integrals Introduction and method of evaluation, Problems Applications Area, volume and center of gravity Triple integrals, Concept of Inverse differential operator, Simple harmonic motion, LRC circuits Implementation using MATLAB Statistics, Central moments, mean, variance, fitting of curves Polynomial",RVCE_Final_Cleaned,,,0
RV College of Engineering,"VECTOR CALCULUS, LAPLACE TRANSFORM AND NUMERICAL METHODS","Vector Differentiation, directional derivative, scalar potential Divergence and curl of a vector field, Laplacian of scalar field, Solenoidal and irrotational fields, physical interpretations Expressions for gradient, divergence, curl and Laplacian in cylindrical, spherical, Line, surface and volume integrals Green s theorem, Stokes theorem and Gauss divergence theorem statements only, Problems, Existence and uniqueness of Laplace transform LT, transform of elementary functions, region of convergence Properties, linearity, scaling, domain shift, differentiation in the s, domain, division by t, Periodic functions square wave, tooth wave, triangular wave, full half wave rectifier, Heaviside unit step function, mpulse function, Definition, properties, Algebraic and transcendental equations Roots of equations, intermediate value property, Regula, Falsi and Newton, Taylor s series method, 4th order Runge",RVCE_Final_Cleaned,,,0
RV College of Engineering,VECTOR CALCULUS AND COMPUTATIONAL METHODS,"Vector Differentiation, tangent, directional derivative, scalar potential Divergence and curl of a vector field, Laplacian of scalar field, Solenoidal and irrotational fields, Line, surface and volume integrals Green s theorem, Stokes theorem and Gauss divergence theorem statements only, Problems, problems Numerical Methods I, Algebraic and transcendental equations Roots of equations, intermediate value property, Regula, Falsi and Newton, 4th order Runge, Finite differences, concept of forward and backward differences, Gregory N, G forward and backward interpolation formulae, Lagrange interpolation formula, application, oriented problems Numerical differentiation based on N, G forward and backward interpolation, Newton, Cotes approach Simpson s 1 3rd, 3 8th rules and Weddle s rule Implementation using MATLAB",RVCE_Final_Cleaned,,,0
RV College of Engineering,"NUMBER THEORY, VECTOR CALCULUS AND COMPUTATIONAL METHODS","Number Theory, Divisibility, greatest common divisor, prime numbers, properties of prime numbers, fundamental theorem of arithmetic, congruence, linear congruence, multiplicative inverses, Euler s theorem, Euler s totient function, tangent, directional derivative, scalar potential Divergence and curl of a vector field, Laplacian of scalar field, Solenoidal and irrotational fields, Line, surface and volume integrals Green s theorem, Stokes theorem and Gauss divergence theorem statements only, Problems, Concept of inverse differential operator, Simple harmonic motion, LRC circuits Implementation using MATLAB Numerical Methods, Finite differences, concept of forward and backward differences, Gregory N, G forward and backward interpolation formulae, Lagrange interpolation formula, application, oriented problems Numerical differentiation based on N, G forward and backward interpolation",RVCE_Final_Cleaned,,,0
RV College of Engineering,APPLIED MATHEMATICS – II,"Vector Differentiation, tangent, directional derivative, scalar potential Divergence and curl of a vector field, Laplacian of scalar field, Solenoidal and irrotational fields, Line, surface and volume integrals Green s theorem, Stokes theorem and Gauss divergence theorem statements only, Problems, Existence and uniqueness of Laplace transform, transform of elementary functions, region of convergence Properties, Linearity, scaling, domain shift, differentiation in the s, domain, division by t, Definition, properties, Algebraic and Transcendental equations Roots of equations, intermediate value property, Regula, Falsi and Newton, 4th order Runge, Finite differences, concept of forward and backward differences, Gregory N, G forward and backward interpolation formulae, Lagrange interpolation formula, application, oriented problems Numerical differentiation based on N, G forward and backward interpolation, Newton, Cotes approach Simpson s 1 3rd, 3 8th rules and Weddle s rules Implementation using MATLAB",RVCE_Final_Cleaned,,,0
RV College of Engineering,CONDENSED MATTER PHYSICS FOR ENGINEERS,"Quantum Mechanics, de Broglie Hypothesis and Matter Waves, Phase Velocity and Group Velocity, Wave Function, Time independent Schrodinger wave equation, Expectation value, Eigen functions and Eigen Values, Motion of a particle in a one, dimensional potential well of infinite depth, Numerical problems Basics of Solid, State Physics Electrical Conductivity in Metals, Fermi energy and Fermi level, density of states, Fermi level in intrinsic semiconductors, Law of mass action, Electrical conductivity of a semiconductor derivation, Extrinsic semiconductors, Characteristics of LASER, Interaction of radiation with matter, Propagation mechanism, Numerical aperture derivation, Modes of propagation Attenuation in fiber, Discussion of block diagram of Point, Point communication, Direct and indirect band gap, Band gap engineering, N junction diode, forward and reverse bias, diode equation, I characteristic, Application, bridge rectifier, breakdown mechanism in diodes, Avalanche Zener breakdown, Zener diode as voltage regulator Transistors, junction polar transistor, I characteristics in Common Emitter, Common Base and Common Collector configuration, Polar and non, polar dielectrics, Types of Polarization, internal fields in solid, Clausius, Mossotti equation Derivation, solid, Capacitors, Frequency dependency of dielectric constant, Stress, Strain curve, moduli of elasticity, strain gauge, ultrasonic piezoelectric transducer, temperature transducer Thermocouples Numerical problems",RVCE_Final_Cleaned,,,2
RV College of Engineering,CLASSICAL PHYSICS FOR ENGINEERS,"Free, Damped and Forced Vibration, Simple Harmonic motion SHM, differential equation for SHM No derivation, Theory of forced oscillations Qualitative, Types of Stress and Strain, Stress, Strain equivalence relations, Relation between Elastic constants, Bending of beams, neutral surface and neutral axis, expression for bending moment of a beam, Expression for couple per unit twist of a solid shaft, torsion pendulum, expression for time period and rigidity modulus, Numerical problems Fundamentals of Thermodynamics, Quasi static process Zeroth law of thermodynamics, Liquid, Numerical problems First law of thermodynamics, work done in thermodynamic quasi static processes, Isothermal process, adiabatic process and cyclic process, Definition of Fluid, concept of continuum, classification of fluids, Fluid Properties, Newton s Law of viscosity, Absolute and Kinematic viscosity, No slip condition, Vapour pressure and cavitation, Bulk Modulus and Compressibility, Types of Fluid Flows, Streamline, Mechanical Characterization Tensile and yield strength, Ductility, Toughness and Hardness, Optical Characterization, current, Voltage IV characterization, Surface characterization Roughness Crystallinity, Principle, construction and working of X, ray Diffractometer, crystallite size determination by Scherrer equation, construction, working and applications of Atomic Force Microscopy AFM, ray photoelectron spectroscopy XPS, Scanning Electron Microscopy SEM, Transmission Electron Microscopy TEM, Numerical problems",RVCE_Final_Cleaned,,,2
RV College of Engineering,QUANTUM PHYSICS FOR ENGINEERS,"Quantum Mechanics, De Broglie Hypothesis and Matter Waves, Phase Velocity and Group Velocity, Heisenberg s Uncertainty Principle, and its application Wave Mechanics, Wave Function, Time independent Schrodinger wave equation, Expectation value, Eigen functions and Eigen Values, Motion of a particle in a one, dimensional potential well of infinite depth, Numerical problems Principle of Quantum Computation, Matric Mechanics, Wave Function in Ket Notation, Matrix form of wave function, Identity operator, determination of I 0 and I 1, Pauli matrices and its operation on 0 and 1 states, mention of conjugate and transpose, unitary matrix U, Probability, Mathematical representation, summation of probabilities, representation of qubit by Bloch sphere Quantum Gates, Single qubit gates, Quantum not gate, Pauli Z gate, Hadamard gate, Pauli matrices, Phase gate S gate, T gate Multiple qubit gates, controlled gate, Lasers, Characteristics of LASER, Interaction of radiation with matter, Bar Code scanner, Laser Printer, Laser Cooling, Numerical problems Optical Fibers, Propagation mechanism, Numerical aperture derivation, Modes of propagation Attenuation in fiber, Discussion of block diagram of Point, Point communication, Postulates of Classical free electron theory CFET, Concept of Phonon, Matheissen s rule Quantum free electron theory QFET, Fermi level in intrinsic semiconductors, Extrinsic semiconductors, Hall effect for metals and semiconductors, Numerical problems Super Conductivity, temperature dependence of resistivity, Meissner effect, critical current, types of superconductors, Quantum tunneling, High temperature superconductivity, Josephson junction, DC and AC SQUIDs qualitative, Numerical problems",RVCE_Final_Cleaned,,,0
RV College of Engineering,APPLIED PHYSICS FOR ENGINEERS,"Oscillations, Simple Harmonic Motion SHM, differential equation for SHM No derivation, Theory of forced oscillations Qualitative, Stress, Strain Curve, Stress hardening and softening Elastic Moduli, Bending of beams, neutral surface and neutral axis, expression for bending moment of a beam, Single cantilever derivation Torsion of a Cylinder, Expression for couple per unit twist of a solid cylinder, torsion pendulum, brittle fracture, stress concentration, Displacement, average velocity, instantaneous velocity, speed, acceleration, average acceleration, variable acceleration, acceleration due to gravity, Newton s law of motion, rectilinear motion and numerical problems, curvilinear motion, superelevation, projectile motion, relative motion, numerical problems, motion under gravity, numerical problems Kinetics, D Alembert s principle and its application in, Definition of fluid and its properties, Fluid statics, buoyancy, Poiseuille s equation, determination of co, stream line, streak line, path line, turbulence Numerical problems Fundamentals of Sensors, Sensor systems and overview of sensor technologies, Classification of sensors, Sensor s characteristics Sensors, principles Applications, Temperature sensors, Thermistor, Thermocouple Vibration sensor, Optical fiber sensor for structural health monitoring, Strain gauge sensor, Piezo electric sensors for energy harvesting",RVCE_Final_Cleaned,,,2
RV College of Engineering,CHEMISTRY OF SMART MATERIALS AND DEVICES,"Sustainable Chemistry and E, waste management Biomaterials, degradable and bio, compatible polymeric materials, 12 principles with real life examples, validation of greenness E, waste, Hazards and toxicity, segregation and recycling Hydrometallurgy, waste Battery waste management and recycling, circular economy, Scope, Bonded and non, bonded interactions Molecular topology, topological matrix representation, topological indices, ordinate generation for small molecules, classification organic, polymeric and hybrid materials, manufacturing of semiconductor chips Green computing, photo and electro active materials for memory devices, materials for display technology Liquid crystals display, Synthesis, properties and applications in logistic information, intelligent packaging systems Graphene oxide, carbon nanotubes CNTs and polyaniline Sensors, types of sensors Piezoelectric and electrochemical, nanomaterials for sensing applications Strain sensors, gas sensor, characteristics of battery, Lithium, ion battery metal air batteries Battery technology for e, mobility Super capacitors, Storage principle, types EDLC, Inorganic solar cells, organic solar cells, quantum dot sensitized QDSSC s Green hydrogen",RVCE_Final_Cleaned,,,2
RV College of Engineering,CHEMISTRY OF FUNCTIONAL MATERIALS,"Energy Storage and Conversion Devices Battery, types, characteristics, components materials, Capacitors, types EDLC, pseudo capacitors, asymmetric capacitors, materials, working and applications of H2, O2 fuel cells, classification and properties Synthesis, solution combustion, gel method for thin films Carbon Nanomaterials, Types, synthesis, properties, principle, types with examples Semiconductors, type, type materials Production of electronic grade silicon, Silicon, germanium SiGe, and Indium phosphide InP Organic Semiconducting Materials, pentacene and fullerene derivatives, conducting polymer, synthesis of polyaniline, Data storage materials, dielectric materials, Materials, mechanism, thermochromic, electrochromic, electrostrictive, magnetostrictive, RFID, MEMS and NEMS, skin, nose devices E, waste, environmental risks, materials used and applications of optoelectronic sensors, piezoelectric sensor, Principle, instrumentation, Colorimetry, potentiometry, flame photometry and conductometry",RVCE_Final_Cleaned,,,2
RV College of Engineering,CHEMISTRY OF ENGINEERING MATERIALS,"Fuels, Thermochemistry, calorific value of fuels, numerical, knocking in internal combustion engines, reasons for knocking, octane and cetane number, antiknocking agents Biodiesel, power alcohol Alternative Fuels, Green fuel, hydrogen production and storage Rockets Fuels, Properties, Working principle, classification, fabrication and applications of lithium, ion battery, metal air batteries, Hydrogen, oxygen fuel cell, Electrochemical theory of corrosion Types, differential aeration pitting and water line, Metal coating, galvanization and tinning, surface conversion coating, anodizing and phosphating Cathodic protection, numerical problems Metal finishing, Chemistry of Nanomaterials Size dependent properties, Surface area, Solution combustion and Sol, gel methods Synthesis and applications, Synthesis, Thermosets, bakelite and epoxy, thermoplastics, polycarbonate and polyether sulfones, synthesis, properties, Glass, carbon and natural fiber, tensile strength, flexural strength, paints and 3D printing",RVCE_Final_Cleaned,,,2
